Frame number,766
First frame,150
Point frequency,30
Analog frequency,30

Time,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,,M007,,,M008,,,M009,,,M010,,,M011,,,M012,,,M013,,,M014,,,M015,,,M016,,,M017,,,M018,,,M019,,,M020,,,M021,,,M022,,,M023,,,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,M031,,,M032,,,M033,,,M034,,,M035,,,M036,,,M037,,,M038,,,M039,,,M040,,,M041,,,M042,,,M043,,,M044,,,M045,,,M046,,,M047,,,M048,,,M049,,,M050,,,M051,,,M052,,,M053,,,M054,,,M055,,,M056,,,M057,,,M058,,,M059,,,M060,,,M061,,,M062,,,M063,,,M064,,,M065,,,M066,,,M067,,,M068,,,M069,,,M070,,,M071,,
18.7333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.099,587.716,2054.69,419.197,636.692,1923.26,229.232,649.443,2240.45,170.837,594.961,2081.49,227.638,377.031,1816.33,155.623,705.954,1845.31,305.16,452.813,2212.92,0,0,0,0,0,0,377.031,811.152,2129.74,388.912,807.964,1997.02,406.88,809.413,1921.23,431.658,705.375,1880.23,0,0,0,0,0,0,0,0,0,432.527,438.323,2232.04,488.169,402.823,2019.04,492.951,373.843,1903.41,489.473,344.428,1794.3,542.941,392.825,1743.3,0,0,0,517.149,358.773,1714.89,0,0,0,0,0,0,485.851,706.969,1528.7,0,0,0,0,0,0,564.387,732.326,1674.76,464.695,733.485,1711.56,0,0,0,0,0,0,308.058,390.651,1815.02,340.226,362.83,1391.77,452.379,373.843,1399.3,299.509,374.422,1369.02,0,0,0,0,0,0,97.2281,401.374,1402.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.579,589.599,2071.06,412.821,638.286,1939.35,224.306,656.543,2257.11,165.476,601.046,2098.74,219.089,379.929,1835.16,150.407,710.011,1860.09,297.046,458.175,2231.61,0,0,0,0,0,0,377.031,813.18,2144.09,391.231,808.833,2010.2,407.894,811.007,1932.82,431.368,707.838,1889.07,0,0,0,0,0,0,0,0,0,424.558,442.525,2250.74,0,0,0,483.387,379.494,1920.65,477.446,348.485,1811.98,528.306,395.723,1757.5,0,0,0,502.804,361.236,1731.27,0,0,0,0,0,0,480.779,707.258,1530.15,0,0,0,0,0,0,557.866,731.602,1678.09,458.465,734.934,1716.78,0,0,0,0,0,0,299.654,393.114,1833.57,336.748,362.251,1405.24,448.322,373.263,1418.43,296.031,373.263,1381.62,0,0,0,0,0,0,91.8668,401.664,1406.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.334,589.454,2090.77,406.445,637.996,1958.33,219.669,664.658,2275.66,159.68,607.567,2118.44,208.656,382.537,1857.48,145.19,713.924,1878.34,288.207,464.116,2254.07,0,0,0,0,0,0,376.741,814.629,2159.74,392.68,808.833,2024.98,408.039,811.297,1945.87,429.629,709.142,1899.35,0,0,0,0,0,0,0,0,0,415.139,446.438,2273.49,0,0,0,0,0,0,463.536,350.949,1834.15,512.367,396.447,1777.06,0,0,0,485.996,361.381,1753.29,0,0,0,0,0,0,474.838,707.258,1532.47,0,0,0,0,0,0,548.158,732.036,1682.44,450.785,735.659,1724.31,245.171,705.085,1887.04,0,0,0,289.511,395.288,1855.16,328.779,362.685,1421.76,442.381,374.133,1439.58,290.96,372.828,1396.98,0,0,0,0,0,0,85.3463,404.562,1410.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.799,587.86,2112.94,400.215,636.692,1978.9,214.742,672.627,2296.67,152.725,614.087,2140.76,196.919,384.855,1881.68,139.974,717.546,1899.5,277.339,469.622,2278.56,0,0,0,0,0,0,375.726,816.078,2176.11,391.521,807.529,2040.92,406.59,810.862,1960.36,426.007,709.577,1911.09,0,0,0,0,0,0,0,0,0,403.692,449.336,2298.99,0,0,0,461.363,379.784,1969.34,447.887,351.238,1859.65,495.414,396.737,1800.82,0,0,0,468.608,360.367,1778.65,0,0,0,0,0,0,468.173,706.679,1536.09,0,0,0,0,0,0,537.58,729.718,1688.67,442.091,735.804,1734.46,239.52,707.693,1907.18,0,0,0,278.064,396.737,1878.63,319.215,363.555,1441.32,433.976,375.726,1462.91,284.439,372.684,1413.94,0,0,0,0,0,0,77.8115,407.749,1415.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.395,584.818,2136.27,393.259,635.098,2001.36,209.961,680.452,2318.55,145.77,620.173,2163.8,184.313,387.318,1906.6,133.743,722.038,1922.1,265.457,474.838,2304.49,0,0,0,0,0,0,375.292,816.513,2193.21,390.796,805.066,2057.29,404.851,808.689,1975.57,0,0,0,0,0,0,0,0,0,0,0,0,391.376,451.075,2325.65,0,0,0,453.103,378.045,2003.97,431.078,349.21,1886.75,478.026,395.288,1827.48,0,0,0,450.64,358.194,1806.62,0,0,0,0,0,0,460.928,705.809,1539.86,0,0,0,0,0,0,0,0,0,431.948,735.514,1744.89,233.434,710.301,1928.48,0,0,0,265.747,398.041,1902.98,308.927,365.439,1459.87,423.688,376.886,1486.1,275.89,372.394,1430.6,0,0,0,0,0,0,69.4072,411.082,1419.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.397,580.471,2162.2,0,0,0,204.02,688.131,2342.17,136.641,626.259,2189.01,170.548,390.216,1933.98,0,0,0,251.402,479.765,2332.75,0,0,0,0,0,0,373.988,815.499,2211.47,389.347,801.299,2074.97,402.098,805.211,1991.65,0,0,0,0,0,0,0,0,0,0,0,0,376.016,451.944,2354.48,0,0,0,0,0,0,412.096,345.732,1916.6,459.334,392.39,1857.48,0,0,0,432.238,354.861,1836.76,0,0,0,0,0,0,452.234,703.926,1543.19,0,0,0,0,0,0,516.135,717.112,1697.65,0,0,0,227.349,711.75,1950.65,0,0,0,251.692,398.911,1929.93,293.568,362.541,1478.27,408.329,376.161,1511.17,264.153,372.104,1447.55,0,0,0,0,0,0,58.5397,415.284,1423.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.935,574.53,2189.73,374.857,628.577,2051.64,197.209,695.087,2366.08,127.222,632.345,2214.95,155.043,392.68,1961.81,118.239,729.573,1971.08,235.463,484.547,2362.02,0,0,0,329.213,783.621,2404.33,371.235,814.629,2230.45,386.304,796.227,2093.66,398.186,800.864,2008.61,410.647,703.346,1949.78,0,0,0,0,0,0,0,0,0,358.483,451.944,2384.48,0,0,0,0,0,0,391.665,341.095,1947.89,439.483,388.912,1889.79,0,0,0,412.531,350.949,1868.78,0,0,0,0,0,0,441.511,701.897,1546.81,0,0,0,0,0,0,499.037,713.779,1706.64,405.721,733.775,1768.22,220.683,712.185,1973.69,0,0,0,236.187,399.635,1957.46,278.064,362.975,1496.24,388.912,373.988,1536.81,249.808,372.249,1465.23,0,0,0,0,0,0,45.9334,419.921,1427.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.9667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.315,568.154,2216.68,363.265,621.912,2077.58,190.109,700.448,2389.26,118.094,637.996,2240.59,137.945,394.853,1989.19,110.559,732.181,1996.58,218.22,488.749,2390.71,0,0,0,323.562,785.504,2423.6,365.873,811.587,2248.85,380.943,790.141,2111.78,391.521,795.503,2025.56,401.519,700.013,1963.98,0,0,0,0,0,0,0,0,0,339.646,451.509,2414.47,0,0,0,0,0,0,370.22,335.589,1979.63,419.052,384.71,1922.68,0,0,0,391.665,346.891,1901.53,0,0,0,349.934,634.229,1360.32,429.195,700.013,1550.43,0,0,0,0,0,0,480.634,710.736,1715.47,390.072,732.471,1780.1,212.279,713.199,1998.03,0,0,0,219.234,399.78,1983.83,260.386,365.583,1514.21,367.902,371.814,1561.3,233.579,373.843,1480.88,0,0,0,0,0,0,33.6169,425.282,1430.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.231,559.895,2245.66,349.355,614.667,2104.24,179.676,705.954,2413.46,106.067,643.067,2266.82,118.673,396.592,2017.74,102.155,733.92,2022.23,197.644,491.647,2419.83,0,0,0,316.462,784.635,2444.9,359.353,806.08,2269.14,373.263,782.027,2131.63,382.537,788.402,2044.25,0,0,0,0,0,0,0,0,0,0,0,0,317.477,450.495,2445.77,0,0,0,0,0,0,346.746,329.069,2013.1,395.723,379.349,1957.75,0,0,0,370.075,341.385,1935,0,0,0,348.195,633.649,1359.16,414.85,698.709,1554.49,0,0,0,0,0,0,459.769,708.273,1725.47,372.394,731.457,1793,203.005,714.503,2022.95,0,0,0,199.673,398.476,2011.51,230.102,359.063,1532.03,341.82,370.365,1583.91,214.163,376.306,1494.21,0,0,0,0,0,0,18.4023,430.933,1431.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.843,551.635,2274.35,333.85,606.698,2131.48,167.65,710.011,2437.37,92.4464,646.98,2292.03,98.9669,397.317,2045.41,92.0117,734.934,2047.15,175.184,494.69,2447.95,0,0,0,0,0,0,350.659,798.69,2291.02,363.555,772.898,2153.07,371.814,781.013,2064.25,376.886,689.87,1994.99,0,0,0,0,0,0,0,0,0,292.843,448.901,2476.2,0,0,0,0,0,0,320.519,322.113,2045.85,372.249,372.104,1991.8,0,0,0,346.167,334.72,1968.62,0,0,0,346.746,633.069,1358.73,398.621,697.695,1558.84,0,0,0,0,0,0,435.136,712.185,1734.6,352.108,730.008,1805.46,192.717,714.648,2047.3,0,0,0,179.821,396.737,2037.73,199.673,357.034,1546.09,311.391,368.192,1605.35,191.703,378.624,1505.8,0,0,0,0,0,0,1.0143,434.846,1431.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.585,543.956,2301.31,318.491,599.308,2158.29,154.464,711.75,2460.41,77.9564,649.588,2315.51,79.5503,397.317,2071.2,81.1442,735.224,2070.63,152,497.008,2474.46,0,0,0,296.756,781.447,2487.94,340.805,791.3,2312.9,352.687,764.639,2174.23,359.063,774.347,2083.81,361.526,686.393,2011.22,0,0,0,0,0,0,0,0,0,267.051,446.583,2504.89,0,0,0,0,0,0,292.843,314.723,2076.86,347.181,363.845,2024.26,0,0,0,320.809,327.33,2000.2,0,0,0,345.008,632.78,1358.3,381.667,696.826,1562.89,0,0,0,0,0,0,409.778,710.156,1743.15,330.662,728.559,1817.19,181.415,713.489,2070.34,0,0,0,160.26,394.708,2062.22,190.834,386.014,1551.74,280.817,368.626,1623.61,168.374,380.363,1515.51,0,0,0,0,0,0,-15.0696,439.193,1427.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.43,534.682,2328.4,300.668,591.193,2183.65,139.394,712.185,2483.74,61.4377,651.617,2338.4,58.9744,397.172,2095.98,69.2623,735.369,2094.1,126.643,498.312,2499.96,0,0,0,0,0,0,327.185,783.476,2334.34,337.763,757.829,2194.37,343.269,769.565,2103.66,341.965,684.509,2027.44,0,0,0,0,0,0,0,0,0,238.796,443.685,2533,0,0,0,0,0,0,262.125,307.478,2107,319.36,354.716,2055.56,0,0,0,291.974,319.07,2031.21,0,0,0,343.124,633.069,1358.3,362.83,695.811,1566.66,0,0,0,0,0,0,383.261,707.983,1750.98,306.899,727.979,1829.8,167.939,712.185,2093.08,0,0,0,139.249,391.955,2086.42,156.058,375.147,1563.04,247.635,370.51,1640.42,143.161,382.392,1523.63,0,0,0,0,0,0,-32.6026,441.221,1422.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.376,525.119,2354.63,282.99,583.658,2208.86,122.441,711.171,2506.2,44.1946,652.341,2360.57,38.3986,396.447,2119.31,56.3662,734.644,2116.41,100.416,498.747,2524.16,0,0,0,0,0,0,310.232,777.1,2354.92,318.201,753.626,2213.79,323.707,766.957,2123.22,317.621,683.64,2045.41,0,0,0,0,0,0,0,0,0,209.236,439.772,2559.08,0,0,0,0,0,0,228.653,299.509,2135.11,288.641,344.428,2084.97,0,0,0,260.821,310.232,2059.9,0,0,0,340.371,633.649,1358.15,341.82,695.087,1569.27,0,0,0,0,0,0,0,0,0,283.28,727.834,1843.42,154.029,709.867,2114.96,0,0,0,118.384,389.202,2108.15,115.196,382.971,1569.56,210.25,372.973,1654.62,115.051,385,1528.99,0,0,0,0,0,0,-50.4253,443.25,1413.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.192,516.714,2379.7,264.443,576.558,2232.62,102.734,708.562,2527.35,25.7923,651.617,2381.29,17.6778,395.288,2141.19,43.1803,733.051,2137.42,74.3338,497.298,2546.62,0,0,0,0,0,0,289.656,773.912,2375.06,295.162,753.916,2233.35,299.509,768.986,2142.5,291.829,686.248,2064.1,0,0,0,0,0,0,0,0,0,180.546,434.991,2582.99,0,0,0,198.224,318.926,2266.53,194.456,292.554,2159.74,258.357,334.14,2110.76,0,0,0,228.073,301.248,2085.41,0,0,0,336.603,635.967,1358.87,319.07,694.942,1571.73,0,0,0,0,0,0,326.605,692.623,1759.38,0,0,0,140.698,706.824,2135.11,0,0,0,97.373,385.725,2128.59,80.2748,389.492,1574.2,166.346,376.161,1667.08,82.3034,390.361,1531.74,0,0,0,0,0,0,-68.1031,448.756,1400.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.994,508.89,2403.9,244.157,569.313,2256.82,79.6952,703.781,2549.09,5.94091,650.168,2401.29,-5.07151,393.984,2162.64,30.574,730.732,2156.55,48.1069,494.834,2567.49,0,0,0,0,0,0,264.443,773.768,2397.67,267.921,759.133,2255.23,269.659,775.941,2164.67,263.284,693.058,2086.42,0,0,0,0,0,0,0,0,0,150.986,429.484,2605.6,0,0,0,0,0,0,156.347,286.323,2183.36,225.32,322.983,2134.82,0,0,0,191.848,291.684,2109.31,0,0,0,331.532,642.778,1362.06,292.988,695.666,1575.65,0,0,0,0,0,0,285.309,704.071,1773,230.247,720.154,1862.84,127.078,702.622,2154.52,0,0,0,73.8991,381.812,2148,53.0335,395.868,1575.5,115.92,383.116,1679.25,47.8171,398.476,1533.91,0,0,0,0,0,0,-82.1585,458.754,1385.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.375,502.224,2425.78,224.161,562.213,2277.98,57.5254,696.97,2568.65,-13.9104,647.559,2418.53,-29.5597,392.535,2181.62,16.0839,727.834,2174.66,22.0248,491.067,2585.17,0,0,0,201.411,750.728,2601.25,236.477,775.651,2420.41,238.361,766.957,2277.11,237.057,785.215,2187.56,232.855,703.201,2109.17,0,0,0,0,0,0,0,0,0,122.151,423.399,2624.58,143.886,332.691,2422.15,124.18,305.16,2310.44,117.369,280.237,2203.64,189.53,310.811,2155.83,0,0,0,154.464,284.005,2128.88,0,0,0,328.344,655.094,1368.58,268.645,700.303,1582.17,0,0,0,0,0,0,252.996,701.173,1779.52,0,0,0,112.588,697.55,2171.33,0,0,0,48.5416,377.32,2165.39,8.54912,404.417,1580.57,67.5235,393.404,1691.57,16.9533,405.866,1538.26,0,0,0,0,0,0,-92.5913,461.218,1375.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.481,496.139,2443.16,204.454,555.838,2294.93,35.0659,691.029,2585.6,-33.3271,644.951,2433.89,-53.3233,392.535,2197.7,2.60821,725.661,2189.73,-3.04291,487.01,2600.38,0,0,0,177.793,742.759,2620.23,209.961,777.39,2440.41,209.381,775.217,2297.25,204.454,794.633,2208.57,202.571,714.069,2129.16,0,0,0,0,0,0,0,0,0,95.0546,416.733,2640.37,0,0,0,0,0,0,79.6952,275.311,2219,154.319,299.799,2171.91,0,0,0,117.659,276.615,2144.38,0,0,0,326.171,671.178,1376.99,246.33,709.577,1588.69,0,0,0,0,0,0,219.524,703.056,1785.46,170.982,712.62,1875.3,97.9526,693.783,2186.4,0,0,0,23.7636,374.567,2181.33,-16.9533,405.286,1591.44,42.3109,395.143,1706.2,3.04291,405.286,1549.42,0,0,0,0,0,0,-95.1995,460.203,1376.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.442,489.618,2459.25,184.168,550.186,2311.45,11.592,686.682,2601.39,-52.309,643.357,2448.24,-74.044,394.274,2211.32,-10.8675,725.226,2205.38,-28.4005,483.822,2613.86,0,0,0,0,0,0,184.893,778.115,2459.1,180.546,781.592,2316.52,174.75,804.342,2228.86,171.562,725.661,2147.28,0,0,0,0,0,0,0,0,0,67.9582,410.792,2654.14,0,0,0,54.7723,294.292,2339.13,41.8762,270.964,2232.04,117.079,289.801,2184.37,0,0,0,78.2462,269.515,2157.28,0,0,0,0,0,0,220.393,718.705,1594.92,0,0,0,0,0,0,185.617,708.707,1790.68,140.408,718.271,1882.83,0,0,0,0,0,0,2.3184,373.988,2194.66,-38.3986,405.431,1599.84,14.0553,392.535,1717.65,-15.0696,404.272,1557.68,0,0,0,0,0,0,-98.6771,457.595,1376.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.997,484.402,2474.32,166.346,546.854,2326.52,-10.5777,682.48,2615.02,-71.0011,641.618,2460.12,-90.8525,393.549,2220.45,-25.9372,724.646,2217.99,-52.5988,481.214,2623.71,0,0,0,0,0,0,161.999,777.1,2476.2,154.464,785.939,2333.91,146.349,812.456,2247.11,142.872,737.253,2162.78,0,0,0,0,0,0,0,0,0,41.4415,406.3,2666.02,0,0,0,0,0,0,5.36131,266.472,2244.07,79.6952,281.396,2193.94,0,0,0,39.1231,262.994,2168.29,0,0,0,0,0,0,189.674,722.328,1601.15,0,0,0,0,0,0,159.535,708.707,1796.47,117.659,720.154,1891.24,0,0,0,0,0,0,-14.49,373.118,2202.92,-56.8009,404.851,1606.36,-15.5043,396.302,1727.21,-33.7618,405.866,1565.79,0,0,0,0,0,0,-101.72,457.016,1377.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.16,482.083,2485.62,150.262,546.419,2337.82,-30.7189,677.119,2625.3,-89.4035,637.996,2469.1,-105.198,392.97,2226.1,-42.4558,724.646,2227.84,-74.044,477.736,2630.66,0,0,0,0,0,0,140.408,776.231,2491.27,131.135,789.707,2348.69,120.267,819.266,2263.34,116.79,748.12,2175.82,0,0,0,0,0,0,0,0,0,17.8227,402.243,2674.13,0,0,0,0,0,0,-28.8352,262.994,2253.49,43.4701,274.296,2200.02,0,0,0,1.449,257.343,2176.4,0,0,0,0,0,0,156.058,720.444,1605.64,0,0,0,0,0,0,140.843,706.244,1803.43,101.43,719.72,1899.5,0,0,0,0,0,0,-28.1107,373.988,2207.56,-72.7399,404.127,1611.15,-35.3557,401.519,1733.73,-45.7885,409.923,1571.15,0,0,0,0,0,0,-102.879,457.16,1377.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.612,480.344,2493.3,133.743,547.288,2345.5,-51.2947,671.468,2633.42,-107.951,633.794,2476.06,-118.963,393.694,2229.58,-58.3948,726.24,2235.52,-94.6199,472.375,2635.01,0,0,0,0,0,0,118.239,775.651,2504.17,107.951,793.329,2361.58,94.7648,826.366,2277.54,94.6199,757.973,2187.7,0,0,0,0,0,0,0,0,0,-4.05721,396.882,2679.35,0,0,0,0,0,0,-62.5969,258.937,2259.86,6.37561,268.21,2202.19,0,0,0,-36.8047,252.127,2181.04,0,0,0,0,0,0,117.949,717.836,1607.67,0,0,0,0,0,0,122.586,703.056,1807.34,85.781,717.546,1904.86,34.4863,695.521,2233.35,0,0,0,-41.7313,375.726,2210.45,-86.7953,403.982,1614.62,-55.207,406.3,1738.08,-58.5397,412.676,1575.21,0,0,0,0,0,0,-105.198,457.595,1378.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.079,479.185,2497.94,118.673,548.448,2351.15,-71.8705,665.817,2639.5,-125.773,631.62,2480.26,-132.729,396.737,2231.61,-71.4358,729.428,2239.87,-114.471,467.303,2636.46,0,0,0,0,0,0,96.0689,775.072,2514.16,85.6361,796.662,2372.16,71.0011,832.887,2288.99,73.6093,768.986,2196.11,0,0,0,0,0,0,0,0,0,-24.7779,391.521,2680.95,-25.2127,303.711,2477.79,-61.003,279.078,2366.37,-94.475,256.184,2262.18,-29.125,261.835,2200.75,0,0,0,-74.044,247.924,2182.05,0,0,0,0,0,0,74.4788,717.546,1608.68,0,0,0,0,0,0,111.283,687.407,1790.39,67.6684,714.214,1905.44,21.4452,698.709,2237.26,0,0,0,-55.6417,378.48,2212.77,-99.5465,404.996,1616.94,-71.8705,408.909,1741.12,-71.146,413.835,1578.4,0,0,0,0,0,0,-106.647,456.581,1378.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
