Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
23.6333,-307.768,356.165,2197.56,-280.817,692.623,2198.72,0,0,0,-176.054,763.769,2471.13,-167.215,774.057,2332.89,-116.935,708.273,2187.41,-240.824,374.422,2653.56,0,0,0,0,0,0,-208.367,218.075,2232.19,0,0,0,-44.4844,674.076,1798.5,-181.85,668.57,2207.85,-229.522,341.385,2179.59,-323.997,389.492,1714.03,-461.218,446.148,1380.75
23.6667,-289.221,359.643,2193.65,-259.661,695.521,2192.49,-185.907,704.215,2636.32,-150.117,767.972,2462.87,-141.857,778.259,2324.06,-94.6199,709.722,2179.01,-217.061,380.363,2648.92,-169.388,295.741,2448.67,0,0,0,-203.15,226.189,2225.96,0,0,0,-24.7779,676.684,1793.29,-161.129,671.468,2200.75,-211.41,343.703,2175.1,-313.999,390.941,1710.84,-460.348,446.873,1380.75
23.7,-269.08,364.134,2189.15,-236.043,699.724,2186.4,0,0,0,-121.571,773.043,2453.89,-114.326,781.302,2315.22,0,0,0,-190.109,387.318,2643.42,-150.696,302.262,2441.43,-166.201,270.674,2322.9,-196.05,236.043,2219.58,0,0,0,-3.76741,679.437,1785.9,0,0,0,-191.123,347.761,2169.45,-302.842,392.97,1707.22,-459.624,447.162,1381.48
23.7333,-247.779,369.93,2183.65,-209.526,704.795,2178.58,-124.469,722.473,2620.38,-90.8525,778.549,2443.45,-85.2014,784.78,2305.65,0,0,0,-160.984,394.853,2637.04,0,0,0,-151.711,279.513,2315.94,-186.052,246.91,2213.35,0,0,0,19.1268,682.191,1777.06,0,0,0,-170.113,352.687,2163.22,-290.96,394.853,1702.72,-458.899,447.452,1382.35
23.7667,-225.9,376.741,2177.13,-181.995,711.171,2169.59,-90.128,731.602,2610.09,-59.1193,785.215,2432.3,-55.6417,789.417,2294.64,0,0,0,-131.135,403.402,2629.65,-105.632,317.911,2426.21,0,0,0,-172.721,257.488,2207.27,0,0,0,44.4844,685.089,1766.91,0,0,0,-148.668,358.194,2156.26,-277.194,397.317,1697.07,-458.175,448.177,1383.65
23.8,-204.889,383.841,2169.01,-155.913,719.575,2162.49,0,0,0,-24.1983,792.749,2418.97,-23.184,795.792,2281.6,12.6063,719.865,2136.99,-97.373,412.531,2622.12,-78.2462,326.171,2417.23,-110.414,297.625,2301.89,-155.043,267.776,2200.75,0,0,0,72.7399,687.697,1764.31,0,0,0,-127.657,363.99,2148,-256.184,401.229,1689.39,-455.132,448.756,1387.28
23.8333,-184.893,388.767,2161.62,-134.902,722.908,2161.19,0,0,0,12.8961,799.995,2406.36,11.1573,803.472,2268.41,44.1946,723.922,2125.25,-59.9887,422.964,2615.74,-52.309,336.024,2408.82,-84.332,307.913,2295.51,-132.874,277.194,2196.4,0,0,0,113.167,690.45,1764.16,0,0,0,-107.226,370.365,2141.34,-223.871,403.547,1680.41,-447.887,451.22,1396.84
23.8667,-166.346,395.868,2157.28,-113.167,730.297,2155.68,29.125,762.9,2577.78,50.2804,806.66,2396.36,44.7742,809.268,2258.85,0,0,0,-23.6187,433.687,2612.7,-21.1554,344.863,2405.63,-56.8009,316.172,2292.76,-106.936,285.019,2194.95,0,0,0,144.031,695.956,1766.33,0,0,0,-88.2443,377.61,2137.13,-184.168,401.519,1671.57,-433.976,453.828,1413.5
23.9,-149.827,406.3,2154.23,-87.8096,740.44,2152.2,66.9439,770.725,2569.23,87.5198,814.05,2387.38,79.5503,815.644,2250.59,105.777,733.051,2109.46,11.3022,445.279,2609.22,10.143,354.426,2403.61,-27.9658,325.301,2291.16,-77.6666,292.409,2193.79,0,0,0,168.664,698.709,1765.9,0,0,0,-72.1603,386.304,2134.82,-131.714,392.535,1665.77,-404.707,453.828,1435.82
23.9333,-134.757,416.733,2150.9,-65.2051,747.396,2151.19,104.473,781.013,2558.36,124.324,820.136,2379.12,114.181,820.715,2242.77,138.09,737.687,2102.36,43.1803,455.132,2605.02,40.2823,360.802,2401.29,-1.0143,332.401,2289.42,-48.9763,299.219,2191.91,0,0,0,191.268,703.201,1766.62,0,0,0,0,0,0,-74.044,379.494,1665.77,-360.222,450.64,1452.77
23.9667,-120.557,425.427,2147.42,-46.513,754.206,2147.13,139.104,784.925,2549.23,156.492,824.483,2370.42,145.48,825.787,2233.64,164.462,740.296,2094.68,72.0154,462.522,2598.93,62.8867,367.322,2396.51,0,0,0,-23.3289,305.885,2187.41,0,0,0,212.714,710.011,1765.9,0,0,0,0,0,0,-23.4738,372.539,1669.54,-317.332,449.915,1468.71
24,-105.487,430.933,2143.8,-30.7189,760.871,2139.6,169.678,789.707,2538.51,186.052,827.526,2359.27,174.46,829.844,2222.34,188.805,742.034,2084.1,98.9669,468.897,2589.95,85.4912,372.539,2388.83,0,0,0,2.1735,312.26,2179.45,0,0,0,231.551,716.242,1762.71,0,0,0,-29.125,408.329,2130.03,23.3289,369.351,1673.74,-275.166,451.509,1482.62
24.0333,-89.2586,434.846,2138.87,-18.4023,766.088,2130.03,195.905,792.46,2526.48,212.714,830.279,2346.66,200.107,831.873,2209.87,209.816,742.904,2072.36,122.441,473.824,2579.37,0,0,0,66.5092,347.906,2268.12,28.2556,318.491,2168.72,0,0,0,250.388,718.561,1758.65,0,0,0,-12.3165,413.98,2125.69,64.6255,369.206,1676.06,-234.883,451.075,1484.79
24.0667,-74.3338,437.889,2131.05,-6.52051,769.565,2121.05,216.481,795.503,2514.6,233.724,833.177,2333.62,220.683,833.322,2197.27,226.624,742.759,2059.9,143.451,477.881,2567.49,129.396,382.682,2367.53,91.4321,352.542,2258.13,53.6131,323.997,2155.97,0,0,0,269.515,718.416,1755.03,86.5055,733.92,2123.37,2.3184,418.327,2118.59,98.6771,371.669,1674.9,-198.803,450.205,1477.98
24.1,-61.1479,441.221,2119.46,6.81031,772.319,2110.04,234.738,797.097,2504.6,251.402,836.22,2320,237.636,834.191,2184.23,240.824,742.179,2046.86,162.868,480.779,2553.58,0,0,0,114.471,357.324,2242.91,81.1442,329.069,2140.32,0,0,0,290.09,719.43,1750.83,99.9812,736.383,2112.07,16.2288,421.66,2107.86,128.527,376.886,1669.25,-165.331,450.785,1464.8
24.1333,-48.5416,444.699,2104.68,19.2717,775.506,2097,249.808,802.603,2489.53,264.443,838.828,2306.67,250.388,835.205,2171.48,253.141,741.455,2035.99,180.256,482.518,2537.78,171.272,390.506,2335.65,0,0,0,108.965,333.995,2122.35,0,0,0,309.072,718.271,1744.02,0,0,0,29.125,425.137,2094.1,152.29,383.406,1658.09,-138.959,454.407,1447.41
24.1667,-34.921,446.438,2087.87,29.5597,777.535,2081.93,259.372,804.052,2476.06,273.717,842.16,2294.06,259.951,838.683,2160.03,264.443,742.179,2026.43,194.891,483.242,2520.25,191.123,394.274,2317.39,0,0,0,136.351,337.618,2103.23,0,0,0,328.634,717.691,1737.79,0,0,0,43.0354,427.891,2077.73,170.258,388.912,1643.46,-133.163,455.277,1449.44
24.2,-20.4309,446.873,2066.57,38.8333,779.129,2063.67,265.023,805.066,2461.28,280.672,845.638,2280.3,268.5,843.32,2146.55,276.904,745.947,2015.27,208.367,482.953,2499.53,0,0,0,0,0,0,164.172,340.805,2081.78,0,0,0,347.326,721.748,1735.91,0,0,0,58.105,429.919,2057,184.023,394.129,1623.46,-131.135,456.581,1449.44
24.2333,-4.78171,447.162,2043.24,47.5273,779.853,2043.53,267.631,805.935,2444.76,285.019,849.55,2264.65,274.731,849.116,2131.48,287.627,750.294,2002.09,219.959,482.228,2477.22,225.755,398.476,2272.33,199.818,366.743,2165.39,190.254,342.689,2059.76,0,0,0,365.873,717.691,1724.17,0,0,0,73.7542,431.223,2033.82,194.311,398.476,1597.09,-130.265,458.03,1440.6
24.2667,11.0124,446.728,2018.32,54.6274,782.027,2024.11,0,0,0,286.758,853.028,2248.56,280.237,854.042,2115.54,296.031,753.626,1988.03,229.522,481.649,2454.61,239.52,400.504,2248.13,219.814,366.308,2145.25,214.597,344.573,2038.31,0,0,0,0,0,0,0,0,0,90.128,432.238,2008.9,202.136,404.996,1568.4,-131.859,457.016,1434.66
24.3,26.5168,443.54,1991.94,58.8295,781.302,2002.23,264.878,811.007,2408.68,286.613,855.926,2231.75,283.135,856.94,2098.59,300.089,753.192,1972.67,238.071,481.069,2431.28,254.3,398.911,2225.23,238.216,366.888,2122.35,238.651,346.457,2016.29,0,0,0,398.041,714.069,1704.17,0,0,0,106.212,431.513,1982.96,209.671,411.807,1539.86,-133.888,456.581,1432.77
24.3333,39.7027,440.352,1967.31,63.4663,778.694,1979.19,260.821,812.601,2391,284.149,858.244,2214.51,282.7,858.1,2081.35,305.74,754.206,1958.62,245.606,480.634,2408.1,269.515,401.664,2200.75,258.212,367.032,2101.2,261.835,348.195,1994.12,0,0,0,412.966,717.691,1693.16,0,0,0,119.688,430.209,1958.47,216.046,418.617,1512.61,-134.178,458.899,1430.46
24.3667,51.5845,436.874,1943.55,66.5092,775.072,1957.89,0,0,0,280.672,858.969,2196.4,281.251,858.534,2063.53,310.376,755.655,1944.13,251.547,480.489,2386.22,0,0,0,0,0,0,283.425,350.659,1973.4,0,0,0,424.993,723.052,1682.73,0,0,0,131.859,427.311,1934.71,220.393,421.66,1487.4,-132.439,464.405,1428.86
24.4,63.4663,431.948,1920.36,67.9582,770.145,1936.88,0,0,0,276.615,860.128,2178.14,279.078,860.273,2045.56,313.13,757.973,1928.19,257.053,479.765,2364.92,294.148,406.156,2161.33,0,0,0,305.015,352.832,1953.26,0,0,0,435.136,729.283,1672,0,0,0,144.031,425.282,1911.38,226.334,423.399,1463.35,-127.657,472.375,1427.27
24.4333,73.7542,427.746,1898.48,71.4358,765.508,1915.73,242.128,806.515,2334.34,271.688,860.853,2162.35,276.76,861.867,2030.34,314.723,759.712,1914.13,262.125,478.606,2344.78,0,0,0,300.813,372.104,2032.37,324.722,354.571,1933.98,0,0,0,444.989,735.514,1663.6,0,0,0,154.464,422.384,1890.08,233.145,423.109,1441.76,-121.282,477.591,1424.8
24.4667,83.3177,423.254,1878.49,74.3338,760.147,1897.61,236.622,804.631,2320.14,268.21,860.273,2149.45,275.455,862.881,2017.88,315.738,760.002,1903.7,267.196,476.722,2326.23,0,0,0,0,0,0,342.834,356.165,1916.31,0,0,0,453.973,740.875,1658.67,0,0,0,164.317,419.631,1870.66,239.375,420.79,1422.05,-114.616,476.867,1421.47
24.5,93.4607,418.617,1859.51,77.6666,754.061,1881.1,231.261,799.705,2306.96,265.023,858.969,2138.15,275.021,863.171,2006.87,317.042,760.002,1893.12,271.688,473.969,2308.55,0,0,0,0,0,0,361.381,357.614,1899.35,0,0,0,467.448,740.585,1638.1,0,0,0,174.46,417.603,1852.26,247.055,417.892,1403.79,-107.516,472.23,1418.14
24.5333,102.155,414.125,1843.57,79.985,747.975,1866.17,0,0,0,262.125,855.926,2127.43,274.586,861.142,1996,319.07,761.016,1881.96,275.745,469.912,2292.9,0,0,0,348.775,375.002,1986.58,379.494,359.643,1883.41,0,0,0,474.404,750.439,1636.79,0,0,0,183.299,414.415,1837.05,255.314,414.85,1388.43,-99.2567,467.303,1413.21
24.5667,109.4,409.923,1829.66,83.8973,743.194,1851.83,0,0,0,259.516,851.869,2117.57,273.282,858.679,1986.58,322.403,758.118,1873.42,279.658,465.42,2279.14,0,0,0,0,0,0,395.433,362.251,1869.36,0,0,0,479.91,753.192,1632.74,0,0,0,190.544,411.227,1823.86,262.27,410.792,1375.1,-91.577,464.405,1409.01
24.6,115.196,405.286,1817.34,86.0708,738.122,1841.54,226.769,786.664,2278.41,256.908,847.667,2108.73,270.964,855.781,1977.89,321.679,757.973,1865.3,285.454,459.914,2265.95,0,0,0,384.565,377.175,1957.6,410.937,365.294,1855.45,0,0,0,484.112,755.655,1629.98,0,0,0,196.485,407.749,1811.83,268.066,409.198,1362.35,-87.0851,459.479,1407.13
24.6333,119.833,400.649,1806.04,86.6504,733.051,1831.68,226.334,777.97,2269.86,254.88,842.595,2101.63,267.776,852.304,1971.08,321.824,754.061,1859.51,293.133,453.393,2252.62,372.539,412.821,2052.66,0,0,0,425.862,368.337,1841.39,0,0,0,487.155,759.567,1630.71,0,0,0,200.977,404.272,1800.39,271.688,408.039,1349.89,0,0,0
24.6667,125.194,395.578,1794.88,87.5198,726.675,1824.29,226.914,767.827,2263.05,252.996,836.654,2096.71,264.733,848.681,1966.44,319.795,751.888,1854.72,301.538,446.583,2238.85,0,0,0,0,0,0,439.627,370.365,1826.61,0,0,0,0,0,0,0,0,0,206.338,400.504,1788.94,271.688,406.445,1337.43,0,0,0
24.7,130.12,388.043,1786.62,84.332,719.72,1816.33,228.218,757.104,2257.98,250.533,829.409,2092.79,261.545,844.769,1962.67,317.042,750.294,1849.07,312.115,438.323,2224.36,0,0,0,423.688,384.565,1917.03,454.262,372.394,1810.09,0,0,0,485.851,772.174,1630.56,0,0,0,211.554,396.592,1781.55,276.035,404.562,1333.66,-75.4931,445.279,1397.85
24.7333,131.569,385.29,1787.2,81.434,714.938,1813.43,232.275,746.961,2257.4,248.794,823.179,2092.94,255.604,840.277,1963.4,0,0,0,323.852,430.933,2213.93,0,0,0,438.758,386.594,1904.28,467.738,374.567,1796.62,0,0,0,480.2,778.259,1635.2,0,0,0,212.424,395.578,1781.55,282.411,401.374,1329.75,-68.1031,443.25,1400.03
24.7667,132.729,380.798,1787.49,76.5074,709.142,1818.06,231.406,733.63,2255.81,247.635,817.672,2098.74,249.518,836.654,1969.77,303.566,746.671,1853.27,335.154,425.717,2207.27,0,0,0,450.35,389.347,1896.89,477.591,376.886,1788.21,0,0,0,0,0,0,0,0,0,213.438,392.825,1781.55,281.831,401.809,1329.75,-69.8419,442.091,1399.01
24.8,135.337,376.886,1789.08,71.4358,702.622,1824.58,0,0,0,247.2,812.891,2107.28,245.461,833.901,1979.19,0,0,0,345.152,421.515,2202.19,0,0,0,462.667,393.404,1890.66,484.981,379.349,1781.11,0,0,0,460.928,786.229,1657.08,0,0,0,215.322,390.796,1781.84,279.658,402.533,1330.76,-74.044,439.048,1396.98
24.8333,139.394,374.422,1790.82,65.9296,697.55,1830.96,0,0,0,246.62,806.95,2114.53,242.418,830.568,1986.15,0,0,0,354.571,416.588,2197.7,0,0,0,470.926,395.143,1885.3,491.792,382.102,1774.88,0,0,0,451.364,792.46,1661.57,0,0,0,218.799,390.796,1782.27,278.643,404.272,1331.34,-76.5074,436.005,1396.55
24.8667,144.321,371.959,1791.26,61.4377,691.899,1835.31,0,0,0,245.461,800.574,2119.75,238.506,826.801,1992.09,282.7,744.063,1866.75,362.83,410.937,2193.07,0,0,0,476.577,393.694,1879.94,497.588,384.276,1769.23,0,0,0,442.091,800.429,1663.31,0,0,0,223.291,390.941,1782.42,280.237,405.866,1330.76,-76.3625,432.817,1395.68
24.9,149.972,369.206,1790.24,58.8295,685.958,1838.49,246.62,693.927,2273.78,243.722,793.764,2124.38,234.883,822.309,1997.02,278.788,744.353,1868.63,369.786,405.721,2188.86,0,0,0,480.924,394.419,1873.42,502.224,385.725,1763.87,0,0,0,433.397,809.993,1664.76,0,0,0,228.363,390.072,1781.11,282.266,405.576,1330.33,-74.6237,429.629,1395.24
24.9333,156.203,366.308,1789.52,57.3805,680.017,1840.52,0,0,0,242.128,787.243,2128.3,231.985,818.252,2001.07,0,0,0,374.857,400.504,2185.68,455.567,408.619,1984.55,0,0,0,505.412,386.884,1759.52,0,0,0,426.007,818.976,1666.79,0,0,0,234.014,388.912,1780.1,284.294,406.735,1329.03,-72.4501,428.47,1395.24
24.9667,161.709,363.41,1789.08,56.9458,674.801,1842.99,0,0,0,240.679,781.447,2131.77,229.232,814.629,2005.13,0,0,0,379.204,395.288,2184.23,0,0,0,0,0,0,506.137,387.174,1756.92,0,0,0,421.08,825.352,1669.25,0,0,0,238.941,387.753,1779.67,286.323,405.866,1329.17,-71.0011,428.18,1395.82
25,166.346,360.512,1789.08,56.8009,669.874,1845.74,252.416,674.366,2285.22,239.81,775.361,2135.25,227.204,809.848,2009.04,0,0,0,383.406,390.216,2183.5,461.363,403.547,1980.06,490.343,387.318,1866.46,506.282,385.435,1755.03,0,0,0,416.443,830.134,1671.42,0,0,0,242.998,386.159,1779.67,286.758,405.431,1328.88,-70.5664,427.746,1395.68
25.0333,169.244,357.614,1789.52,57.5254,665.817,1848.64,0,0,0,240.245,769.421,2139.02,227.349,805.211,2012.67,0,0,0,387.029,385.29,2183.07,463.101,399.78,1979.63,492.226,384.131,1865.01,507.586,382.971,1753.29,0,0,0,413.256,833.466,1674.03,0,0,0,245.461,384.131,1779.96,286.323,404.996,1328.45,-71.146,427.311,1395.53
25.0667,171.997,355.296,1789.81,58.105,662.339,1851.97,0,0,0,241.259,764.059,2142.21,227.928,801.154,2016,0,0,0,389.782,380.218,2182.78,466.579,396.012,1979.92,494.834,381.088,1864.72,510.049,380.363,1752.13,0,0,0,410.068,835.785,1676.35,0,0,0,248.214,382.682,1779.81,286.178,404.417,1328.01,-71.5807,427.311,1395.53
25.1,175.184,353.267,1789.81,59.1193,658.862,1854.29,0,0,0,242.273,758.698,2144.81,227.928,796.807,2018.9,0,0,0,391.665,374.857,2183.07,469.767,391.665,1980.93,0,0,0,512.223,377.32,1752.28,0,0,0,0,0,0,0,0,0,250.967,381.378,1779.67,286.033,403.692,1327.58,-71.8705,427.456,1395.68
25.1333,178.082,351.383,1789.52,59.8438,655.384,1856.32,259.227,648.429,2293.92,242.853,754.061,2147.13,227.638,793.329,2021.65,0,0,0,392.97,369.496,2183.21,471.361,387.318,1981.37,498.167,376.886,1864.58,514.396,374.422,1752.42,0,0,0,405.866,843.754,1680.55,0,0,0,253.865,380.218,1779.38,286.323,403.547,1327.14,-71.5807,427.311,1396.11
25.1667,180.836,349.644,1789.37,60.7132,652.631,1857.91,0,0,0,243.143,750.294,2148.87,227.638,790.431,2023.68,0,0,0,394.274,364.859,2183.65,0,0,0,0,0,0,514.251,371.959,1751.84,0,0,0,403.982,845.928,1682,0,0,0,256.184,378.914,1778.8,286.758,403.258,1326.85,-71.146,426.876,1396.26
25.2,182.864,348.051,1788.94,61.7275,650.168,1858.78,0,0,0,243.867,746.526,2150.18,228.073,787.388,2025.13,0,0,0,395.433,360.512,2183.36,0,0,0,496.428,370.51,1863.42,511.788,369.93,1750.69,0,0,0,402.243,847.667,1683.02,0,0,0,258.357,377.61,1778.36,287.627,403.258,1326.71,-70.5664,426.731,1396.11
25.2333,184.313,346.457,1788.5,62.7418,647.994,1859.51,262.414,634.953,2296.38,245.316,743.049,2151.19,229.377,784.635,2026.14,274.296,733.051,1886.75,396.302,356.31,2183.07,0,0,0,0,0,0,508.455,368.047,1749.53,0,0,0,400.504,849.116,1684.03,0,0,0,259.516,375.871,1777.64,287.482,402.968,1326.27,-70.4215,426.442,1396.4
25.2667,185.327,344.718,1788.21,63.6112,645.821,1860.09,263.574,631.765,2296.81,247.055,740.296,2151.91,230.971,782.606,2026.87,275.311,731.746,1886.89,396.592,352.542,2182.92,462.087,372.539,1978.03,490.487,364.134,1859.22,503.384,366.308,1748.08,0,0,0,399.345,849.695,1684.32,0,0,0,260.821,373.988,1777.64,287.482,402.678,1326.27,-70.2766,426.442,1396.11
25.3,186.342,343.124,1788.21,64.3357,643.792,1860.52,0,0,0,248.939,737.832,2152.35,232.855,780.433,2027.3,276.035,730.587,1886.6,396.447,349.065,2183.07,0,0,0,485.271,360.947,1858.35,496.284,364.279,1746.77,0,0,0,398.476,849.55,1684.32,0,0,0,261.545,372.539,1777.35,287.337,402.533,1326.27,-70.8562,426.007,1395.1
25.3333,186.776,341.24,1788.21,64.9153,642.198,1861.24,266.037,625.39,2296.81,250.678,735.659,2152.78,234.449,778.694,2027.59,277.049,728.993,1886.46,396.157,346.022,2183.5,461.797,364.279,1974.7,473.389,359.208,1859.8,488.314,362.106,1745.9,0,0,0,398.041,849.116,1684.32,0,0,0,262.27,370.365,1777.35,286.903,402.098,1326.42,-71.146,425.572,1394.67
25.3667,187.501,339.501,1787.92,65.6398,639.88,1861.39,267.051,623.651,2297.1,252.127,733.775,2152.93,235.898,776.955,2027.73,278.064,727.399,1886.31,395.578,342.979,2183.94,457.595,360.802,1974.27,466.289,356.455,1859.65,480.489,360.222,1745.32,0,0,0,397.896,848.391,1684.76,0,0,0,262.849,368.771,1776.91,287.192,402.243,1325.84,-71.146,425.572,1394.52
25.4,187.936,337.763,1787.63,65.7847,638.431,1862.26,268.5,621.477,2296.38,253.431,731.746,2152.93,236.912,775.217,2027.73,278.643,725.806,1886.17,394.853,339.646,2184.52,453.393,357.179,1973.83,459.624,353.847,1858.78,472.52,357.904,1744.74,0,0,0,397.606,847.812,1685.48,0,0,0,263.284,366.743,1776.48,287.047,401.664,1325.55,-71.0011,426.442,1394.67
25.4333,188.225,336.314,1787.2,66.3643,636.837,1861.97,0,0,0,254.59,729.573,2152.78,237.492,773.623,2028.02,278.498,724.791,1886.02,393.984,335.879,2184.95,449.915,352.832,1973.4,452.234,351.093,1857.04,463.681,356.31,1744.16,0,0,0,396.592,847.667,1686.49,0,0,0,263.574,365.294,1776.04,286.758,401.809,1324.97,-70.8562,428.18,1395.1
25.4667,188.225,335.009,1786.91,65.9296,635.243,1862.11,266.761,616.406,2295.22,255.604,727.689,2152.78,237.492,772.174,2028.46,277.774,723.777,1886.17,393.114,331.967,2184.81,446.583,349.065,1972.82,446.148,348.195,1856.03,455.567,354.716,1743.3,0,0,0,395.143,847.377,1687.65,0,0,0,263.574,363.845,1775.61,286.323,400.649,1325.11,-70.8562,430.064,1395.53
25.5,187.791,333.85,1786.62,65.7847,633.649,1862.84,273.137,615.681,2296.52,256.618,725.806,2152.93,237.202,771.304,2029.33,275.6,723.632,1886.02,392.825,328.489,2184.23,439.338,345.877,1972.09,0,0,0,447.742,352.977,1742.14,0,0,0,393.404,847.812,1688.96,0,0,0,263.139,362.685,1775.17,285.598,401.953,1323.95,-71.2909,430.933,1395.39
25.5333,186.776,332.836,1786.33,65.9296,632.635,1864,274.731,613.073,2296.67,257.488,723.922,2153.65,237.347,770.145,2030.34,275.311,723.197,1887.04,392.535,325.156,2183.07,435.136,342.254,1969.63,441.946,339.936,1851.68,440.787,351.528,1740.69,0,0,0,391.521,848.681,1690.12,160.55,648.284,1866.03,262.27,361.092,1774.88,285.598,400.504,1324.82,-71.7256,430.209,1395.24
25.5667,186.342,331.822,1785.9,65.4949,631.475,1865.01,273.862,607.857,2294.79,258.502,722.038,2154.52,237.926,768.986,2031.5,275.021,722.618,1887.91,392.39,322.548,2182.34,432.817,339.936,1968.18,0,0,0,435.28,350.369,1739.67,0,0,0,389.637,849.55,1691.28,160.405,647.125,1866.9,261.69,359.787,1774.59,285.454,400.36,1324.68,-72.1603,429.484,1394.67
25.6,186.052,331.097,1785.75,65.2051,630.171,1865.59,274.586,605.249,2295.66,259.372,720.01,2155.68,238.506,767.827,2033.1,274.441,722.183,1888.78,392.1,319.795,2182.05,431.078,337.328,1967.6,0,0,0,430.354,348.92,1739.24,0,0,0,387.753,850.42,1692.29,159.97,645.966,1867.47,261.545,359.063,1774.45,285.309,400.215,1324.82,-72.4501,428.76,1394.09
25.6333,186.342,330.228,1785.46,64.3357,629.012,1866.46,0,0,0,260.096,718.416,2156.7,238.796,766.957,2034.26,273.862,721.603,1889.79,391.955,317.477,2181.76,0,0,0,0,0,0,426.152,347.471,1739.24,0,0,0,386.159,850.855,1693.45,159.39,644.951,1868.05,261.69,358.483,1774.3,285.598,400.07,1324.53,-72.7399,427.601,1393.8
25.6667,186.632,329.503,1785.32,64.3357,627.708,1866.61,0,0,0,260.821,717.256,2157.28,238.796,766.233,2035.27,272.847,721.169,1890.37,391.231,315.013,2181.47,0,0,0,0,0,0,423.399,346.312,1739.38,0,0,0,384.855,850.71,1694.75,158.811,643.937,1868.63,261.69,357.904,1774.16,285.454,399.925,1324.68,-72.4501,426.731,1393.22
25.7,186.776,328.924,1785.17,63.4663,626.259,1867.47,280.817,601.191,2297.54,262.704,716.677,2157.42,239.085,765.798,2035.85,0,0,0,389.927,311.97,2181.47,429.34,330.373,1966.59,0,0,0,421.95,346.167,1739.67,0,0,0,383.986,849.695,1695.62,158.231,642.923,1869.21,261.835,357.469,1773.87,285.888,399.925,1324.68,-72.4501,424.993,1392.78
25.7333,186.632,328.489,1785.03,62.7418,625.39,1867.91,283.28,599.887,2296.96,265.168,715.807,2157.42,240.534,765.798,2036.28,0,0,0,388.478,309.507,2180.89,427.746,328.054,1966.44,421.805,331.822,1850.38,420.211,346.457,1739.53,0,0,0,383.261,848.681,1696.06,157.652,642.343,1869.36,261.545,357.179,1773.72,285.743,399.49,1324.53,-72.7399,423.254,1392.35
25.7667,186.052,328.054,1784.88,62.5969,625.1,1868.05,0,0,0,267.341,715.518,2157.28,242.273,766.233,2036.72,0,0,0,387.608,307.478,2180.17,426.152,326.75,1965.57,0,0,0,418.327,346.746,1738.8,0,0,0,383.261,847.957,1696.06,157.362,641.763,1869.65,261.11,356.455,1773.87,285.888,399.345,1324.68,-73.0297,422.384,1392.06
25.8,185.183,327.909,1784.59,62.8867,625.1,1868.49,0,0,0,269.08,715.228,2157.28,243.867,766.378,2037.01,0,0,0,387.174,305.885,2179.45,425.427,325.591,1964.85,0,0,0,416.878,346.891,1738.22,0,0,0,383.696,847.522,1696.2,157.796,641.474,1869.94,260.096,355.875,1773.29,285.164,398.911,1324.39,-73.3195,422.384,1392.2
25.8333,184.168,327.909,1784.16,63.3214,625.39,1868.78,283.135,586.122,2296.81,270.529,714.648,2157.42,245.026,766.233,2037.3,270.674,721.748,1889.5,387.029,304.725,2179.01,0,0,0,0,0,0,415.719,346.746,1737.93,0,0,0,384.71,846.942,1696.78,158.231,641.329,1870.08,259.372,355.44,1773.14,284.874,398.766,1324.53,-73.3195,423.109,1392.49
25.8667,183.589,328.344,1783.58,63.7561,625.824,1868.78,0,0,0,271.253,714.503,2157.42,246.041,766.088,2037.59,0,0,0,386.884,303.711,2178.72,421.225,323.417,1964.56,0,0,0,414.994,346.457,1737.64,0,0,0,386.159,846.218,1697.36,158.956,641.474,1870.23,258.792,355.44,1772.86,284.729,398.766,1324.53,-73.1746,424.123,1392.35
25.9,182.864,328.344,1783.58,64.4806,626.839,1869.21,287.627,594.236,2294.79,272.123,714.214,2157.42,247.055,765.798,2037.59,272.847,720.154,1890.51,386.739,302.987,2178.58,421.95,321.968,1963.83,0,0,0,414.56,345.732,1737.35,0,0,0,388.043,845.928,1697.51,159.97,641.763,1870.37,258.212,355.006,1773,284.149,398.041,1325.11,-73.3195,424.413,1392.49
25.9333,182.574,328.924,1783.43,65.6398,627.273,1869.07,288.207,593.801,2294.93,273.282,713.779,2157.42,248.504,765.508,2037.44,274.151,720.154,1890.08,386.594,302.407,2178.43,425.572,325.301,1967.17,0,0,0,414.125,345.008,1737.06,0,0,0,389.637,845.493,1696.93,161.129,642.198,1870.23,257.923,355.296,1772.71,284.439,398.911,1324.53,-73.3195,424.848,1392.64
