Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
67,198.658,336.748,2199.3,67.6684,638.865,2271.17,543.811,699.289,2431.86,401.084,768.551,2325.79,283.715,776.521,2250.16,192.717,715.807,2084.97,616.841,426.876,2293.05,619.014,438.903,2085.84,628.143,426.731,1962.38,613.218,407.46,1849.94,0,0,0,15.939,686.103,1805.89,148.958,668.57,2221.18,259.082,377.61,2164.09,317.477,413.256,1738.37,289.945,472.085,1376.12
67.0333,198.658,337.618,2198.86,68.5378,639.88,2271.46,544.97,698.999,2430.99,402.678,768.116,2324.64,285.454,775.941,2248.56,196.485,713.924,2083.52,617.565,426.586,2291.89,622.781,442.96,2082.94,628.288,426.731,1963.25,613.798,408.039,1848.35,0,0,0,16.8084,686.972,1806.04,149.827,669.439,2221.61,259.082,378.624,2163.51,317.621,413.98,1738.22,289.801,472.52,1376.12
67.0667,198.513,338.922,2198.86,69.5521,641.329,2271.75,0,0,0,404.272,768.116,2323.48,287.482,775.651,2247.11,200.252,712.04,2082.22,617.855,426.297,2290.58,619.014,437.889,2081.64,625.969,426.586,1959.63,613.073,408.184,1846.9,0,0,0,16.5186,688.711,1806.91,150.696,670.743,2221.9,258.937,379.639,2163.36,317.766,413.98,1738.22,289.801,472.52,1376.12
67.1,197.934,339.936,2199.01,70.7113,643.357,2271.75,0,0,0,405.866,768.116,2322.61,289.656,775.651,2246.1,204.165,710.301,2080.91,618.145,426.007,2289.71,618.29,437.599,2080.48,627.273,425.717,1961.23,611.189,407.894,1845.88,0,0,0,16.6635,690.305,1806.04,152.145,672.192,2221.76,258.502,380.508,2163.51,317.332,414.125,1738.37,289.801,472.665,1376.12
67.1333,197.354,341.095,2199.3,72.1603,645.386,2271.46,546.129,697.695,2426.65,407.605,768.551,2322.03,291.395,776.086,2245.23,208.077,708.562,2079.75,618.29,425.717,2289.28,616.841,436.874,2079.75,633.939,422.964,1968.18,608.436,407.315,1845.31,0,0,0,16.8084,692.623,1805.6,153.449,673.931,2221.32,258.067,381.088,2163.65,316.607,414.85,1738.51,290.09,473.389,1375.97
67.1667,197.064,342.399,2199.44,73.1746,647.414,2271.17,548.013,697.985,2426.21,409.198,769.276,2321.45,293.133,777.39,2244.65,211.989,706.969,2078.74,618.29,425.427,2289.13,615.102,435.86,2079.03,638.286,420.646,1973.25,604.959,406.735,1844.87,0,0,0,16.8084,693.203,1805.46,154.754,675.38,2220.89,257.923,382.102,2163.8,316.028,416.443,1738.37,290.67,474.983,1375.97
67.2,197.064,343.703,2199.59,74.1889,649.153,2270.88,0,0,0,410.792,770.145,2320.43,294.437,778.694,2243.78,216.046,705.375,2077.73,618.434,425.282,2288.99,613.798,434.991,2078.74,634.229,420.79,1971.37,601.191,406.156,1844.73,0,0,0,16.8084,694.217,1805.17,155.623,676.974,2220.6,257.923,383.406,2163.8,315.738,418.472,1738.51,291.395,476.867,1375.97
67.2333,197.064,345.152,2199.44,75.3482,650.892,2270.3,550.186,699.434,2424.91,412.096,771.014,2319.42,295.741,780.288,2243.06,220.104,703.781,2076.71,618.434,425.282,2288.99,612.059,435.136,2077.73,620.753,423.833,1962.53,596.989,405.576,1844.44,0,0,0,16.6635,695.521,1804.73,156.782,678.278,2219.73,258.067,384.565,2163.65,315.738,421.37,1738.22,292.264,479.62,1376.12
67.2667,197.209,346.602,2199.01,76.2176,652.631,2269.57,0,0,0,413.111,772.029,2318.69,296.756,781.592,2242.19,224.161,702.332,2075.84,618.724,425.282,2289.13,603.51,436.295,2072.36,609.451,424.848,1956.88,592.208,405.141,1844.44,0,0,0,16.5186,697.115,1804.15,157.796,679.872,2218.86,258.357,385.869,2163.36,315.883,423.399,1737.93,292.843,481.359,1376.12
67.3,197.209,348.051,2199.01,76.7972,654.37,2268.85,0,0,0,413.98,772.753,2317.83,297.48,782.462,2241.32,228.218,701.028,2075.12,618.869,425.427,2289.42,593.512,437.309,2066.86,605.538,424.848,1957.02,586.122,404.707,1844.44,0,0,0,16.9533,698.419,1803.57,158.521,681.611,2218.28,258.357,387.463,2163.22,316.897,424.413,1738.08,293.278,482.228,1376.12
67.3333,197.064,349.5,2199.01,77.6666,656.253,2268.12,558.736,699.289,2428.38,414.415,773.478,2317.25,298.205,783.331,2240.59,232.275,699.724,2074.39,618.869,425.572,2289.57,589.31,437.019,2065.99,600.177,424.703,1956.3,579.311,404.707,1844.44,0,0,0,18.1125,699.144,1802.27,159.535,683.06,2217.55,258.212,388.623,2163.36,317.477,425.862,1738.22,293.858,483.242,1376.26
67.3667,196.919,350.659,2199.01,78.2462,657.992,2267.54,0,0,0,414.994,774.347,2316.67,298.929,784.055,2239.87,236.477,698.419,2073.81,618.724,425.862,2289.86,598.148,433.831,2074.97,594.816,424.848,1956.15,572.066,404.851,1844.73,0,0,0,17.6778,698.999,1801.84,160.26,684.509,2216.83,258.357,389.782,2163.36,317.621,427.746,1737.93,294.292,484.836,1376.26
67.4,197.064,351.673,2198.72,78.3911,659.151,2266.97,552.795,703.491,2425.63,415.429,775.072,2316.09,299.509,784.635,2239,240.534,697.26,2073.23,618.579,426.297,2290.15,608.581,430.789,2084.68,589.02,426.586,1955.57,563.952,405.431,1845.31,0,0,0,16.6635,695.666,1800.68,160.405,685.523,2216.39,258.647,390.651,2163.22,317.911,429.34,1737.93,294.582,486.14,1376.26
67.4333,197.354,352.687,2198.72,78.536,660.021,2266.82,552.94,704.505,2425.34,415.719,775.941,2315.51,299.799,785.36,2238.27,244.592,696.101,2072.65,618.579,426.586,2290.29,604.089,436.15,2081.06,583.513,430.789,1952.53,556.127,406.59,1845.74,0,0,0,17.388,697.84,1801.26,160.405,686.538,2216.1,258.647,391.955,2163.07,318.346,430.644,1737.79,294.727,486.865,1376.26
67.4667,197.354,353.557,2198.86,78.536,660.89,2266.39,552.65,705.954,2425.49,415.719,776.81,2315.07,300.089,785.794,2237.55,248.794,695.087,2072.22,618.434,427.166,2290.73,598.873,438.468,2078.02,579.601,432.093,1952.1,549.607,408.184,1846.46,0,0,0,16.3737,698.564,1800.53,160.405,687.262,2215.67,258.937,392.535,2163.36,318.491,431.368,1737.93,294.872,487.3,1376.26
67.5,197.354,354.136,2199.01,78.536,661.615,2265.95,0,0,0,415.574,777.535,2314.64,300.089,786.519,2236.97,252.851,694.072,2071.93,618.434,427.746,2290.87,594.526,435.28,2077.73,575.689,434.121,1951.37,543.376,409.488,1847.04,0,0,0,16.0839,698.419,1800.68,160.55,687.842,2215.09,258.937,392.97,2163.51,318.201,430.933,1738.37,294.872,487.445,1376.26
67.5333,0,0,0,78.536,662.194,2265.66,0,0,0,415.429,778.115,2314.06,300.089,787.243,2236.25,256.908,693.203,2071.64,618.434,428.325,2290.87,590.469,437.019,2079.03,571.342,434.411,1952.82,537.58,411.372,1847.33,0,0,0,0,0,0,160.405,688.566,2214.95,258.937,393.839,2163.36,318.056,430.644,1738.22,294.872,487.3,1376.26
67.5667,196.919,354.571,2199.15,78.2462,662.629,2265.52,553.809,709.722,2424.33,415.284,778.839,2313.62,299.944,787.678,2235.67,260.965,692.334,2071.35,618.434,429.195,2290.73,588.875,438.468,2078.45,569.458,433.252,1954.99,532.509,413.256,1847.77,0,0,0,14.3451,697.985,1799.81,160.115,688.856,2214.51,258.792,393.839,2163.8,317.911,430.354,1738.51,294.872,487.155,1376.26
67.6,196.63,354.716,2199.15,77.8115,662.919,2265.37,553.374,710.591,2424.04,414.85,779.419,2313.19,299.654,787.968,2235.09,264.878,691.464,2071.2,618.29,430.064,2290.29,587.136,439.483,2077.87,567.574,435.57,1956.01,527.872,414.705,1847.77,0,0,0,13.7655,697.405,1799.66,159.825,689.291,2214.37,258.647,394.129,2163.8,317.766,430.354,1738.66,294.872,487.155,1376.26
67.6333,196.919,355.44,2199.3,77.5217,662.919,2265.37,552.795,711.316,2423.75,414.27,779.853,2313.04,299.219,788.258,2234.65,268.79,690.74,2071.06,618.145,430.933,2289.86,585.832,440.062,2077.58,562.648,435.715,1956.59,523.67,415.864,1847.62,0,0,0,12.8961,697.84,1800.39,159.245,689.436,2214.51,258.502,394.419,2163.8,317.042,429.919,1738.8,294.727,487.01,1376.26
67.6667,196.919,355.73,2199.59,77.087,663.209,2265.37,552.36,711.895,2423.46,413.545,780.433,2312.9,298.639,788.402,2234.51,272.847,690.16,2071.06,618.145,431.658,2289.42,584.238,440.642,2077,559.17,436.15,1956.44,520.627,416.878,1847.62,0,0,0,12.3165,694.652,1799.23,158.811,689.87,2214.37,258.357,394.564,2163.8,317.332,429.34,1739.38,294.582,486.72,1376.26
67.7,196.775,355.875,2199.73,76.9421,663.498,2265.37,0,0,0,412.966,780.868,2312.75,297.915,788.692,2234.51,276.615,689.581,2071.06,617.855,432.238,2289.13,584.093,440.932,2077.44,557.142,436.585,1956.01,518.453,417.892,1847.77,0,0,0,7.82462,668.28,1788.5,158.666,689.87,2214.22,258.212,394.853,2163.94,316.607,429.774,1738.8,294.582,486.43,1376.12
67.7333,196.485,356.165,2199.88,76.5074,663.788,2265.23,0,0,0,412.531,781.447,2312.46,297.335,788.982,2234.22,280.527,689.001,2071.06,617.71,432.962,2289.13,584.383,440.062,2076.86,555.982,437.019,1955.57,516.859,418.907,1847.77,0,0,0,7.67972,669.005,1788.5,158.231,690.305,2214.08,257.923,394.998,2163.94,316.462,428.905,1739.09,294.292,485.996,1376.12
67.7667,196.195,356.6,2199.88,76.2176,664.078,2265.08,549.027,712.909,2423.46,411.807,781.737,2312.32,296.611,789.417,2234.07,284.149,688.566,2071.06,617.565,433.542,2289.13,581.63,441.076,2075.12,555.693,437.164,1955.28,516.714,419.486,1847.91,0,0,0,7.38991,669.15,1788.5,157.941,690.595,2213.93,257.633,395.433,2164.09,316.752,429.484,1738.51,294.292,485.416,1376.12
67.8,196.05,357.034,2200.02,75.9277,664.513,2264.79,0,0,0,411.372,782.317,2312.32,296.031,789.707,2233.93,287.917,688.131,2071.2,617.42,434.121,2289.42,582.934,441.221,2075.84,555.693,437.889,1955.43,517.439,419.776,1847.91,0,0,0,7.24501,669.15,1788.21,157.796,691.029,2213.79,257.488,395.723,2164.09,316.462,428.905,1739.09,294.292,485.561,1376.12
67.8333,195.76,357.469,2200.02,75.7829,665.092,2264.5,0,0,0,410.792,782.751,2312.03,295.597,790.141,2233.64,291.539,687.697,2071.49,617.275,434.701,2290,587.136,440.787,2077.73,556.272,439.193,1955.43,518.453,419.776,1848.35,0,0,0,7.10011,669.294,1787.92,157.507,691.609,2213.5,257.198,396.302,2164.23,316.172,429.195,1739.09,294.292,485.706,1376.12
67.8667,195.47,357.904,2200.31,75.493,665.672,2264.5,0,0,0,410.503,783.476,2311.88,295.307,790.576,2233.2,295.017,687.407,2071.64,617.13,435.28,2290.58,585.107,442.381,2076.71,558.011,440.207,1954.99,519.757,419.486,1848.78,0,0,0,7.10011,669.729,1787.92,157.362,692.189,2213.5,257.053,396.592,2164.38,315.883,429.629,1739.09,294.292,485.851,1376.26
67.9,195.181,358.338,2200.46,75.3482,666.252,2264.5,547.288,715.807,2423.17,410.358,783.766,2311.3,295.307,791.011,2232.62,298.495,687.262,2071.93,616.985,435.715,2291.16,583.803,442.525,2077,559.895,440.352,1954.56,520.917,419.052,1849.22,0,0,0,6.95521,670.164,1787.92,157.217,692.623,2213.5,256.763,397.172,2164.52,315.158,430.064,1739.09,294.292,486.14,1376.26
67.9333,194.746,358.773,2200.75,75.3482,666.831,2264.65,547.433,716.532,2422.88,410.503,784.49,2310.72,295.597,791.59,2231.9,301.827,686.972,2072.22,616.696,436.15,2292.03,585.397,442.091,2078.45,560.185,440.207,1955.14,521.496,418.327,1849.8,0,0,0,6.81031,670.743,1788.07,157.072,693.203,2213.64,256.474,397.317,2164.81,313.999,430.499,1738.95,294.292,486.43,1376.26
67.9667,194.311,359.208,2201.04,75.0583,667.266,2265.08,547.143,717.401,2422.73,410.792,785.07,2309.86,296.031,792.315,2230.89,305.015,686.972,2072.51,616.116,436.44,2292.61,585.397,441.366,2080.33,560.04,439.772,1955.57,521.496,417.603,1850.38,0,0,0,6.66541,671.178,1788.5,156.927,693.348,2213.93,256.039,397.751,2165.1,312.985,430.644,1739.24,294.148,486.72,1376.26
68,194.021,359.643,2201.33,74.6236,667.845,2265.37,546.999,718.126,2422.44,411.082,785.649,2308.99,296.466,792.894,2229.58,308.203,686.827,2072.94,615.536,436.729,2293.19,581.775,441.511,2078.88,559.895,439.338,1956.15,520.917,416.588,1850.96,0,0,0,6.37561,671.468,1788.65,156.492,693.927,2214.22,255.749,398.186,2165.53,311.681,430.644,1739.67,294.148,486.865,1376.26
68.0333,193.587,360.222,2201.76,74.4788,668.57,2265.37,0,0,0,411.227,786.229,2308.55,296.901,793.474,2229,311.246,686.827,2073.38,615.102,437.019,2293.48,581.05,441.221,2079.17,559.75,438.903,1956.88,520.192,415.719,1851.39,0,0,0,6.08581,671.758,1788.79,156.347,694.652,2214.37,255.314,398.621,2165.82,310.376,430.789,1739.67,294.003,487.01,1376.26
68.0667,193.007,360.802,2202.05,74.3338,669.294,2265.23,0,0,0,411.082,786.519,2308.41,297.046,793.474,2228.57,314.144,686.972,2073.81,614.667,437.164,2293.92,580.615,441.076,2079.61,559.605,438.468,1957.46,519.323,414.705,1851.97,0,0,0,5.79601,672.048,1788.65,156.347,695.521,2214.37,254.88,398.91,2165.97,309.072,430.499,1740.11,294.003,487.3,1376.12
68.1,192.572,361.236,2202.05,74.3338,670.019,2265.23,549.462,722.908,2420.99,411.082,786.809,2308.26,297.046,793.764,2228.28,317.042,687.117,2074.25,614.232,437.309,2294.35,580.036,440.787,2079.9,559.46,437.889,1958.18,519.033,414.125,1852.12,0,0,0,5.36131,671.903,1788.5,156.347,696.101,2214.22,254.445,399.345,2165.97,308.783,430.789,1739.82,293.858,487.445,1376.12
68.1333,192.283,361.816,2202.19,74.1889,670.599,2265.23,547.578,720.299,2421.72,410.937,786.953,2308.12,297.046,793.764,2227.99,319.65,687.262,2074.83,613.943,437.454,2294.64,579.746,440.642,2080.33,559.315,437.309,1958.91,518.598,413.69,1852.55,0,0,0,5.07151,672.627,1788.79,156.347,696.391,2214.08,254.155,399.78,2166.11,308.348,430.499,1740.11,293.858,487.589,1376.26
68.1667,191.993,362.106,2202.34,74.0441,671.033,2265.23,548.303,718.561,2423.6,410.792,787.098,2308.12,296.756,793.909,2227.84,322.258,687.552,2075.41,613.508,437.599,2295.22,580.76,440.497,2081.49,559.17,436.874,1959.49,518.598,413.256,1852.98,0,0,0,4.92661,672.917,1788.65,156.058,696.826,2214.08,253.865,400.07,2166.4,308.348,430.789,1740.4,293.858,487.734,1376.12
68.2,191.703,362.396,2202.34,73.8991,671.323,2265.08,541.203,719.285,2421.72,410.647,787.533,2308.41,296.611,794.343,2228.13,324.577,687.842,2075.84,613.218,437.889,2295.8,593.367,439.048,2089.61,559.17,436.44,1960.07,518.888,413.111,1853.56,0,0,0,5.21641,673.352,1788.5,156.058,696.97,2214.08,253.72,400.359,2166.55,308.348,432.238,1739.67,294.003,487.734,1376.26
68.2333,191.558,362.685,2202.63,73.6094,671.613,2265.08,541.058,719.43,2422.01,410.213,787.678,2308.55,296.321,794.778,2228.42,326.895,688.131,2076.42,612.928,438.034,2296.23,579.746,439.772,2083.23,559.025,436.005,1960.5,519.468,413.111,1853.85,0,0,0,5.79601,673.641,1788.5,155.768,697.26,2214.22,253.431,400.504,2166.55,308.203,433.252,1739.09,294.003,487.734,1376.26
68.2667,191.268,362.83,2202.63,73.4644,671.903,2265.08,540.623,719.575,2422.44,409.923,787.968,2308.84,296.176,795.213,2228.57,328.924,688.566,2077.15,612.494,438.323,2296.52,583.224,440.062,2085.41,558.88,435.86,1960.79,519.902,413.401,1854.14,0,0,0,6.37561,673.786,1788.21,155.768,697.405,2214.22,253.286,400.794,2166.69,307.913,433.252,1739.09,294.003,488.024,1376.12
68.3,190.979,362.975,2202.63,73.1746,672.048,2264.94,540.188,719.865,2422.88,409.633,788.113,2309.28,295.886,795.503,2228.86,330.952,689.146,2077.73,612.204,438.468,2296.96,583.224,440.352,2085.69,558.88,435.715,1960.94,520.337,413.69,1854.29,0,0,0,6.95521,674.076,1788.07,155.623,697.405,2214.22,253.141,400.794,2166.69,307.913,433.687,1738.95,294.003,488.169,1376.26
68.3333,190.979,363.12,2202.48,72.8848,672.048,2264.94,0,0,0,409.054,788.402,2309.57,295.452,795.648,2229,332.691,689.581,2078.3,611.914,438.758,2297.25,582.789,440.642,2085.98,559.025,435.715,1961.23,520.627,413.98,1854.58,0,0,0,7.10011,674.366,1788.07,155.188,697.84,2214.37,252.996,400.939,2166.69,307.913,433.831,1738.95,294.003,488.314,1376.26
68.3667,190.979,363.12,2202.34,72.4501,671.903,2264.94,545.839,720.01,2425.34,408.619,788.402,2309.71,295.162,795.503,2229,334.285,690.305,2079.03,611.624,439.048,2297.68,581.05,442.96,2083.23,559.315,435.86,1961.95,521.061,414.27,1855.01,0,0,0,7.10011,674.511,1788.07,154.898,697.55,2214.37,252.996,401.084,2166.69,308.348,434.266,1738.66,294.003,488.459,1376.12
68.4,190.979,363.12,2202.34,72.3052,671.903,2264.94,545.405,720.299,2425.92,408.039,788.547,2310.15,294.727,795.358,2229.29,335.734,690.885,2079.75,611.479,439.338,2298.55,581.34,443.105,2085.55,559.895,436.15,1962.96,522.076,414.705,1855.59,0,0,0,6.95521,674.656,1787.92,154.754,697.55,2214.51,253.141,401.084,2166.84,308.493,434.266,1738.8,294.003,488.314,1376.12
68.4333,190.979,363.12,2202.48,72.0154,671.758,2264.94,0,0,0,407.605,788.547,2310.72,294.292,795.358,2229.44,337.038,691.609,2080.33,611.334,439.627,2299.28,581.92,443.685,2086.27,560.474,436.44,1964.12,523.235,414.994,1856.17,0,0,0,7.10011,674.656,1787.92,154.464,697.695,2214.66,253.141,401.229,2166.84,308.638,434.121,1738.8,293.858,488.024,1376.12
68.4667,191.123,363.12,2202.48,71.8705,671.613,2264.94,0,0,0,407.315,788.547,2311.3,294.292,795.213,2229.73,338.197,692.334,2081.06,611.334,440.207,2300.15,582.499,444.409,2087.14,561.054,436.729,1965.28,524.394,415.139,1856.9,0,0,0,7.24501,674.511,1787.92,154.464,697.405,2214.66,253.286,401.229,2166.98,308.927,433.687,1738.8,293.713,487.445,1376.12
68.5,191.558,363.265,2202.77,71.5807,671.468,2264.94,0,0,0,406.88,788.837,2312.03,294.003,795.358,2230.16,339.067,693.203,2081.78,611.334,440.642,2300.87,582.789,444.989,2087.72,561.489,437.019,1966.15,525.698,414.994,1857.48,0,0,0,7.53482,674.801,1787.92,154.319,697.55,2214.95,253.576,401.229,2167.27,309.362,432.817,1738.8,293.568,486.72,1375.97
68.5333,191.848,363.265,2202.92,71.7256,671.468,2264.94,0,0,0,406.59,789.272,2312.9,293.858,795.503,2230.89,339.791,694.072,2082.51,611.334,441.076,2301.74,582.644,444.989,2088.01,561.634,437.019,1966.59,527.002,414.85,1858.06,0,0,0,8.11442,674.801,1787.78,154.319,697.405,2215.09,254.01,401.374,2167.42,309.942,432.382,1738.95,293.568,486.43,1376.12
68.5667,192.428,363.41,2202.92,71.7256,671.323,2264.94,0,0,0,406.445,789.417,2313.48,293.713,795.937,2231.32,340.226,695.087,2083.23,611.479,441.656,2302.47,582.644,444.699,2088.3,561.923,440.497,1963.98,528.596,414.27,1858.64,0,0,0,9.12872,675.09,1787.78,154.464,697.405,2215.24,254.59,401.374,2167.56,310.232,432.382,1739.09,293.568,486.575,1376.12
68.6,193.152,363.555,2203.06,72.0154,671.468,2265.08,540.333,723.632,2430.41,406.445,789.707,2313.91,293.858,796.227,2231.61,340.516,696.101,2083.96,611.769,442.091,2303.33,583.224,444.409,2088.88,563.372,440.062,1964.85,530.77,413.69,1859.22,0,0,0,10.143,675.235,1787.78,154.754,697.55,2215.38,255.314,401.519,2167.71,310.521,432.672,1739.09,293.713,486.72,1376.12
68.6333,193.877,363.99,2203.35,72.4501,671.613,2265.08,540.768,724.212,2430.85,406.88,790.286,2314.2,294.292,796.517,2231.75,340.516,697.115,2084.68,612.494,442.381,2304.35,584.818,444.264,2090.04,566.85,437.889,1966.59,533.813,413.256,1860.09,0,0,0,11.4471,675.67,1787.78,155.188,697.695,2215.53,255.894,401.953,2168,310.666,432.817,1739.24,293.713,486.865,1376.12
68.6667,194.891,364.424,2203.64,73.0297,672.048,2265.08,541.203,724.936,2430.99,407.315,790.431,2314.06,294.727,796.662,2231.61,340.371,698.275,2085.26,613.218,442.815,2305.22,586.701,444.264,2091.06,571.052,435.86,1968.62,537.435,412.676,1860.66,0,0,0,12.4614,675.96,1787.63,155.913,698.13,2215.67,256.763,402.098,2168.29,311.101,433.397,1739.09,293.858,487.3,1376.12
68.7,195.615,365.149,2203.93,74.0441,672.482,2265.08,541.927,725.661,2430.99,408.184,791.011,2313.77,295.741,797.096,2231.17,340.081,699.434,2085.98,614.087,443.25,2306.09,588.875,444.264,2092.07,574.095,435.86,1969.05,541.492,412.096,1861.39,0,0,0,13.6206,676.395,1787.63,156.927,698.564,2215.53,257.633,402.388,2168.43,311.536,433.976,1738.95,294.003,487.734,1376.12
68.7333,196.919,365.294,2204.08,74.9135,672.917,2265.08,542.941,726.24,2430.85,409.343,791.59,2313.33,296.901,797.531,2230.45,339.356,700.593,2086.71,615.102,443.83,2306.67,591.628,444.119,2093.23,577.717,435.57,1969.92,546.274,411.662,1861.82,0,0,0,14.6349,676.684,1787.63,157.941,698.999,2215.67,258.647,402.678,2168.58,312.26,434.846,1738.8,294.292,488.169,1376.12
68.7667,198.368,366.018,2204.37,76.0727,673.207,2265.08,544.101,726.82,2430.56,410.503,792.025,2312.75,298.06,797.821,2229.87,338.487,701.897,2087.43,616.261,444.264,2307.25,594.091,444.699,2093.52,582.209,436.005,1971.37,551.635,411.082,1862.11,0,0,0,15.6492,676.829,1787.49,158.956,699.289,2215.53,259.806,403.258,2168.58,312.985,435.86,1738.66,294.437,488.749,1376.12
68.8,198.803,365.583,2203.93,77.3768,673.641,2264.94,0,0,0,411.807,792.46,2312.46,299.654,798.401,2229.44,337.473,703.201,2088.16,617.565,444.844,2307.68,599.597,444.699,2095.4,587.426,436.729,1972.96,557.286,410.647,1862.4,0,0,0,16.8084,677.554,1787.63,160.26,699.724,2215.38,261.11,403.547,2168.58,313.564,437.164,1738.22,294.872,489.763,1376.12
68.8333,200.397,365.728,2203.79,78.8258,673.931,2264.79,0,0,0,413.401,793.184,2312.03,301.103,799.125,2229,336.024,704.65,2088.88,619.159,445.279,2307.97,603.944,442.815,2097.87,592.932,437.599,1974.56,563.083,410.358,1862.55,0,0,0,17.9676,677.844,1787.49,161.709,699.868,2215.09,262.704,403.692,2168.58,314.723,439.048,1738.22,295.307,491.212,1376.26
68.8667,201.991,366.018,2203.64,80.1299,674.076,2264.79,0,0,0,414.994,793.909,2311.45,302.697,799.705,2228.57,334.43,706.099,2089.46,620.753,445.858,2307.68,607.132,443.25,2098.01,598.003,438.034,1975.28,569.023,410.213,1862.4,0,0,0,19.4166,678.133,1787.49,163.158,699.868,2215.09,264.298,403.837,2168.29,315.883,441.221,1737.79,295.597,492.371,1376.41
68.9,203.73,366.163,2203.5,81.8687,674.221,2264.65,551.78,727.255,2429.69,416.733,794.198,2310.72,304.436,800.139,2227.84,332.546,707.548,2090.19,622.492,446.293,2307.1,608.147,444.699,2094.53,602.351,437.454,1974.7,575.254,410.213,1861.82,0,0,0,20.8656,678.423,1787.35,164.607,700.303,2214.8,266.037,404.127,2168.14,317.042,441.511,1738.08,296.031,493.385,1376.41
68.9333,205.758,366.308,2203.35,83.7524,674.366,2264.36,553.809,727.689,2428.53,418.907,794.778,2309.86,306.319,800.429,2227.12,330.518,709.142,2090.77,624.52,446.872,2306.38,611.189,445.134,2093.81,605.104,435.715,1972.38,582.354,410.068,1861.1,0,0,0,22.4595,678.568,1787.2,166.346,700.448,2214.51,267.921,404.562,2167.85,319.505,443.685,1736.77,296.321,493.965,1376.41
68.9667,207.787,366.453,2203.21,85.6361,674.366,2264.21,556.127,728.269,2427.51,420.935,794.923,2308.84,308.493,800.719,2226.39,328.054,710.736,2091.35,626.839,447.307,2305.65,612.928,445.279,2093.66,609.451,435.136,1970.93,588.875,410.213,1860.37,0,0,0,24.0534,678.713,1787.06,168.374,700.448,2214.08,270.094,404.707,2167.71,321.679,444.844,1736.49,296.611,494.255,1376.41
69,210.105,366.598,2202.92,87.8096,674.511,2264.07,558.591,728.559,2426.36,423.399,795.358,2307.83,310.666,801.009,2225.67,325.301,712.33,2091.93,629.157,447.742,2304.78,616.841,445.858,2093.08,614.812,435.715,1970.64,595.25,410.358,1859.65,0,0,0,25.7923,678.858,1786.77,170.258,700.738,2213.93,272.123,404.996,2167.27,323.997,445.858,1735.91,296.901,494.545,1376.41
69.0333,212.279,366.598,2202.63,89.8382,674.511,2263.78,561.054,728.993,2425.34,425.717,795.503,2307.1,312.985,801.154,2224.94,322.403,714.069,2092.51,631.62,448.177,2303.77,623.071,445.858,2094.1,619.304,435.86,1970.06,601.336,410.503,1858.93,0,0,0,27.676,679.003,1786.62,172.431,700.593,2213.35,274.441,405.576,2166.98,326.315,447.307,1735.47,297.19,494.835,1376.41
69.0667,214.597,366.598,2202.48,92.0117,674.366,2263.78,563.517,729.428,2424.47,428.035,795.937,2306.38,315.013,801.154,2224.36,319.07,715.807,2093.08,634.229,448.611,2303.05,625.39,446.148,2093.37,624.52,436.15,1969.63,606.987,410.792,1858.49,0,0,0,29.5597,679.148,1786.62,174.46,700.593,2213.35,276.615,406.59,2166.69,328.634,448.032,1734.75,297.48,495.124,1376.55
69.1,216.916,366.598,2202.48,94.1852,674.076,2263.92,565.836,729.718,2423.6,430.209,796.082,2305.94,317.332,801.299,2223.93,315.448,717.691,2093.66,636.692,449.191,2302.32,625.824,447.597,2092.51,629.302,436.874,1969.34,612.204,411.082,1858.06,0,0,0,31.7332,679.293,1786.62,176.489,700.448,2213.35,279.947,405.431,2167.85,329.358,444.844,1736.92,297.915,495.269,1376.55
69.1333,219.089,366.453,2202.48,96.0689,673.931,2264.07,568.154,729.863,2423.31,432.238,796.082,2305.36,319.36,801.299,2223.64,311.681,719.575,2094.1,639.155,449.481,2301.89,629.302,448.032,2091.93,632.635,437.164,1969.05,616.551,411.227,1857.77,0,0,0,33.9067,679.582,1786.77,178.517,699.579,2213.06,281.107,407.605,2166.55,331.097,446.003,1736.63,298.35,495.559,1376.7
69.1667,220.828,366.308,2202.63,97.6628,673.786,2264.21,569.603,730.153,2423.17,433.976,796.227,2305.36,320.954,801.299,2223.49,307.478,721.459,2094.53,641.039,449.915,2301.89,633.214,448.322,2091.49,634.663,434.556,1971.22,619.883,411.227,1857.77,0,0,0,36.2251,680.017,1786.91,180.111,700.013,2213.5,282.7,407.749,2166.55,332.691,446.293,1736.77,298.784,495.704,1376.99
